year,community_area,primary_type,not_arrests,arrests,incidents,community_name,acs_year,total_population,arrest_rate,incidents_per_100k
2022,46,Public Peace Violation,7,1,8,South Chicago,2023,29072,12.5,27.52
2022,46,Robbery,124,8,132,South Chicago,2023,29072,6.06,454.05
2022,46,Sex Offense,18,1,19,South Chicago,2023,29072,5.26,65.35
2022,46,Stalking,5,1,6,South Chicago,2023,29072,16.67,20.64
2022,46,Theft,636,8,644,South Chicago,2023,29072,1.24,2215.19
2022,46,Weapons Violation,106,93,199,South Chicago,2023,29072,46.73,684.51
2022,47,Arson,1,0,1,Burnside,2023,2229,0.0,44.86
2022,47,Assault,38,2,40,Burnside,2023,2229,5.0,1794.53
2022,47,Battery,47,4,51,Burnside,2023,2229,7.84,2288.02
2022,47,Burglary,22,0,22,Burnside,2023,2229,0.0,986.99
2022,47,Concealed Carry License Violation,0,1,1,Burnside,2023,2229,100.0,44.86
2022,47,Criminal Damage,52,1,53,Burnside,2023,2229,1.89,2377.75
2022,47,Criminal Sexual Assault,4,1,5,Burnside,2023,2229,20.0,224.32
2022,47,Criminal Trespass,3,0,3,Burnside,2023,2229,0.0,134.59
2022,47,Deceptive Practice,17,0,17,Burnside,2023,2229,0.0,762.67
2022,47,Homicide,0,1,1,Burnside,2023,2229,100.0,44.86
2022,47,Motor Vehicle Theft,37,0,37,Burnside,2023,2229,0.0,1659.94
2022,47,Narcotics,0,2,2,Burnside,2023,2229,100.0,89.73
2022,47,Offense Involving Children,2,1,3,Burnside,2023,2229,33.33,134.59
2022,47,Other Offense,17,6,23,Burnside,2023,2229,26.09,1031.85
2022,47,Public Peace Violation,2,0,2,Burnside,2023,2229,0.0,89.73
2022,47,Robbery,4,0,4,Burnside,2023,2229,0.0,179.45
2022,47,Sex Offense,1,0,1,Burnside,2023,2229,0.0,44.86
2022,47,Stalking,1,0,1,Burnside,2023,2229,0.0,44.86
2022,47,Theft,62,1,63,Burnside,2023,2229,1.59,2826.38
2022,47,Weapons Violation,12,8,20,Burnside,2023,2229,40.0,897.26
2022,48,Arson,3,0,3,Calumet Heights,2023,12078,0.0,24.84
2022,48,Assault,101,12,113,Calumet Heights,2023,12078,10.62,935.59
2022,48,Battery,146,29,175,Calumet Heights,2023,12078,16.57,1448.92
2022,48,Burglary,48,1,49,Calumet Heights,2023,12078,2.04,405.7
2022,48,Concealed Carry License Violation,0,1,1,Calumet Heights,2023,12078,100.0,8.28
2022,48,Criminal Damage,165,3,168,Calumet Heights,2023,12078,1.79,1390.96
2022,48,Criminal Sexual Assault,4,0,4,Calumet Heights,2023,12078,0.0,33.12
2022,48,Criminal Trespass,16,1,17,Calumet Heights,2023,12078,5.88,140.75
2022,48,Deceptive Practice,89,0,89,Calumet Heights,2023,12078,0.0,736.88
2022,48,Homicide,2,1,3,Calumet Heights,2023,12078,33.33,24.84
2022,48,Interference With Public Officer,0,3,3,Calumet Heights,2023,12078,100.0,24.84
2022,48,Intimidation,1,0,1,Calumet Heights,2023,12078,0.0,8.28
2022,48,Kidnapping,1,0,1,Calumet Heights,2023,12078,0.0,8.28
2022,48,Liquor Law Violation,0,5,5,Calumet Heights,2023,12078,100.0,41.4
2022,48,Motor Vehicle Theft,191,7,198,Calumet Heights,2023,12078,3.54,1639.34
2022,48,Narcotics,0,7,7,Calumet Heights,2023,12078,100.0,57.96
2022,48,Non-Criminal,1,0,1,Calumet Heights,2023,12078,0.0,8.28
2022,48,Offense Involving Children,16,0,16,Calumet Heights,2023,12078,0.0,132.47
2022,48,Other Offense,81,14,95,Calumet Heights,2023,12078,14.74,786.55
2022,48,Public Peace Violation,1,2,3,Calumet Heights,2023,12078,66.67,24.84
2022,48,Robbery,95,1,96,Calumet Heights,2023,12078,1.04,794.83
2022,48,Sex Offense,4,1,5,Calumet Heights,2023,12078,20.0,41.4
2022,48,Stalking,1,0,1,Calumet Heights,2023,12078,0.0,8.28
2022,48,Theft,222,3,225,Calumet Heights,2023,12078,1.33,1862.89
2022,48,Weapons Violation,32,28,60,Calumet Heights,2023,12078,46.67,496.77
2022,49,Arson,11,0,11,Roseland,2023,37660,0.0,29.21
2022,49,Assault,545,54,599,Roseland,2023,37660,9.02,1590.55
2022,49,Battery,934,176,1110,Roseland,2023,37660,15.86,2947.42
2022,49,Burglary,185,7,192,Roseland,2023,37660,3.65,509.82
2022,49,Concealed Carry License Violation,0,1,1,Roseland,2023,37660,100.0,2.66
2022,49,Criminal Damage,787,42,829,Roseland,2023,37660,5.07,2201.27
2022,49,Criminal Sexual Assault,32,2,34,Roseland,2023,37660,5.88,90.28
2022,49,Criminal Trespass,43,20,63,Roseland,2023,37660,31.75,167.29
2022,49,Deceptive Practice,302,7,309,Roseland,2023,37660,2.27,820.5
2022,49,Homicide,20,8,28,Roseland,2023,37660,28.57,74.35
2022,49,Interference With Public Officer,1,13,14,Roseland,2023,37660,92.86,37.17
2022,49,Intimidation,1,0,1,Roseland,2023,37660,0.0,2.66
2022,49,Kidnapping,4,0,4,Roseland,2023,37660,0.0,10.62
2022,49,Motor Vehicle Theft,700,16,716,Roseland,2023,37660,2.23,1901.22
2022,49,Narcotics,2,86,88,Roseland,2023,37660,97.73,233.67
2022,49,Non-Criminal,1,0,1,Roseland,2023,37660,0.0,2.66
2022,49,Offense Involving Children,68,3,71,Roseland,2023,37660,4.23,188.53
2022,49,Other Offense,335,63,398,Roseland,2023,37660,15.83,1056.82
2022,49,Public Indecency,0,1,1,Roseland,2023,37660,100.0,2.66
2022,49,Public Peace Violation,9,12,21,Roseland,2023,37660,57.14,55.76
2022,49,Robbery,204,6,210,Roseland,2023,37660,2.86,557.62
2022,49,Sex Offense,18,2,20,Roseland,2023,37660,10.0,53.11
2022,49,Stalking,11,0,11,Roseland,2023,37660,0.0,29.21
2022,49,Theft,826,12,838,Roseland,2023,37660,1.43,2225.17
2022,49,Weapons Violation,130,258,388,Roseland,2023,37660,66.49,1030.27
2022,50,Arson,1,1,2,Pullman,2023,6851,50.0,29.19
2022,50,Assault,85,15,100,Pullman,2023,6851,15.0,1459.64
2022,50,Battery,117,25,142,Pullman,2023,6851,17.61,2072.69
2022,50,Burglary,31,0,31,Pullman,2023,6851,0.0,452.49
2022,50,Concealed Carry License Violation,0,1,1,Pullman,2023,6851,100.0,14.6
2022,50,Criminal Damage,129,4,133,Pullman,2023,6851,3.01,1941.32
2022,50,Criminal Sexual Assault,4,1,5,Pullman,2023,6851,20.0,72.98
2022,50,Criminal Trespass,11,8,19,Pullman,2023,6851,42.11,277.33
2022,50,Deceptive Practice,70,1,71,Pullman,2023,6851,1.41,1036.35
2022,50,Homicide,3,1,4,Pullman,2023,6851,25.0,58.39
2022,50,Motor Vehicle Theft,99,0,99,Pullman,2023,6851,0.0,1445.04
2022,50,Narcotics,0,7,7,Pullman,2023,6851,100.0,102.17
2022,50,Non-Criminal,1,0,1,Pullman,2023,6851,0.0,14.6
2022,50,Offense Involving Children,16,1,17,Pullman,2023,6851,5.88,248.14
2022,50,Other Offense,70,14,84,Pullman,2023,6851,16.67,1226.1
2022,50,Public Peace Violation,2,3,5,Pullman,2023,6851,60.0,72.98
2022,50,Robbery,30,0,30,Pullman,2023,6851,0.0,437.89
2022,50,Sex Offense,6,0,6,Pullman,2023,6851,0.0,87.58
2022,50,Stalking,2,0,2,Pullman,2023,6851,0.0,29.19
2022,50,Theft,151,7,158,Pullman,2023,6851,4.43,2306.23
2022,50,Weapons Violation,9,33,42,Pullman,2023,6851,78.57,613.05
2022,51,Arson,3,0,3,South Deering,2023,15100,0.0,19.87
2022,51,Assault,193,19,212,South Deering,2023,15100,8.96,1403.97
2022,51,Battery,260,30,290,South Deering,2023,15100,10.34,1920.53
2022,51,Burglary,40,0,40,South Deering,2023,15100,0.0,264.9
2022,51,Concealed Carry License Violation,0,2,2,South Deering,2023,15100,100.0,13.25
2022,51,Criminal Damage,288,4,292,South Deering,2023,15100,1.37,1933.77
2022,51,Criminal Sexual Assault,5,0,5,South Deering,2023,15100,0.0,33.11
2022,51,Criminal Trespass,33,6,39,South Deering,2023,15100,15.38,258.28
2022,51,Deceptive Practice,98,3,101,South Deering,2023,15100,2.97,668.87
2022,51,Homicide,7,0,7,South Deering,2023,15100,0.0,46.36
2022,51,Interference With Public Officer,0,3,3,South Deering,2023,15100,100.0,19.87
2022,51,Intimidation,1,0,1,South Deering,2023,15100,0.0,6.62
2022,51,Kidnapping,1,0,1,South Deering,2023,15100,0.0,6.62
2022,51,Liquor Law Violation,0,6,6,South Deering,2023,15100,100.0,39.74
2022,51,Motor Vehicle Theft,190,3,193,South Deering,2023,15100,1.55,1278.15
2022,51,Narcotics,0,14,14,South Deering,2023,15100,100.0,92.72
2022,51,Offense Involving Children,13,2,15,South Deering,2023,15100,13.33,99.34
2022,51,Other Offense,101,8,109,South Deering,2023,15100,7.34,721.85
2022,51,Public Peace Violation,2,1,3,South Deering,2023,15100,33.33,19.87
2022,51,Robbery,54,0,54,South Deering,2023,15100,0.0,357.62
2022,51,Sex Offense,6,1,7,South Deering,2023,15100,14.29,46.36
2022,51,Stalking,4,0,4,South Deering,2023,15100,0.0,26.49
2022,51,Theft,283,5,288,South Deering,2023,15100,1.74,1907.28
2022,51,Weapons Violation,55,37,92,South Deering,2023,15100,40.22,609.27
2022,52,Arson,2,0,2,East Side,2023,23629,0.0,8.46
2022,52,Assault,111,11,122,East Side,2023,23629,9.02,516.31
2022,52,Battery,208,41,249,East Side,2023,23629,16.47,1053.79
2022,52,Burglary,35,0,35,East Side,2023,23629,0.0,148.12
2022,52,Criminal Damage,167,3,170,East Side,2023,23629,1.76,719.45
2022,52,Criminal Sexual Assault,5,0,5,East Side,2023,23629,0.0,21.16
2022,52,Criminal Trespass,15,5,20,East Side,2023,23629,25.0,84.64
2022,52,Deceptive Practice,58,1,59,East Side,2023,23629,1.69,249.69
2022,52,Homicide,1,2,3,East Side,2023,23629,66.67,12.7
2022,52,Interference With Public Officer,0,4,4,East Side,2023,23629,100.0,16.93
2022,52,Intimidation,1,0,1,East Side,2023,23629,0.0,4.23
2022,52,Kidnapping,1,0,1,East Side,2023,23629,0.0,4.23
2022,52,Liquor Law Violation,0,6,6,East Side,2023,23629,100.0,25.39
2022,52,Motor Vehicle Theft,74,1,75,East Side,2023,23629,1.33,317.41
2022,52,Narcotics,0,6,6,East Side,2023,23629,100.0,25.39
2022,52,Offense Involving Children,12,0,12,East Side,2023,23629,0.0,50.79
2022,52,Other Offense,92,14,106,East Side,2023,23629,13.21,448.6
2022,52,Public Peace Violation,0,2,2,East Side,2023,23629,100.0,8.46
2022,52,Robbery,37,2,39,East Side,2023,23629,5.13,165.05
2022,52,Sex Offense,3,2,5,East Side,2023,23629,40.0,21.16
2022,52,Stalking,2,0,2,East Side,2023,23629,0.0,8.46
2022,52,Theft,191,4,195,East Side,2023,23629,2.05,825.26
2022,52,Weapons Violation,31,15,46,East Side,2023,23629,32.61,194.68
2022,53,Arson,6,0,6,West Pullman,2023,25159,0.0,23.85
2022,53,Assault,278,55,333,West Pullman,2023,25159,16.52,1323.58
2022,53,Battery,518,77,595,West Pullman,2023,25159,12.94,2364.96
2022,53,Burglary,156,3,159,West Pullman,2023,25159,1.89,631.98
2022,53,Concealed Carry License Violation,1,1,2,West Pullman,2023,25159,50.0,7.95
2022,53,Criminal Damage,482,17,499,West Pullman,2023,25159,3.41,1983.39
2022,53,Criminal Sexual Assault,10,3,13,West Pullman,2023,25159,23.08,51.67
2022,53,Criminal Trespass,31,8,39,West Pullman,2023,25159,20.51,155.01
2022,53,Deceptive Practice,171,4,175,West Pullman,2023,25159,2.29,695.58
2022,53,Homicide,14,9,23,West Pullman,2023,25159,39.13,91.42
2022,53,Interference With Public Officer,0,6,6,West Pullman,2023,25159,100.0,23.85
2022,53,Intimidation,1,0,1,West Pullman,2023,25159,0.0,3.97
2022,53,Liquor Law Violation,0,1,1,West Pullman,2023,25159,100.0,3.97
2022,53,Motor Vehicle Theft,381,11,392,West Pullman,2023,25159,2.81,1558.09
2022,53,Narcotics,0,43,43,West Pullman,2023,25159,100.0,170.91
2022,53,Obscenity,0,1,1,West Pullman,2023,25159,100.0,3.97
2022,53,Offense Involving Children,35,3,38,West Pullman,2023,25159,7.89,151.04
2022,53,Other Offense,219,38,257,West Pullman,2023,25159,14.79,1021.5
2022,53,Prostitution,0,1,1,West Pullman,2023,25159,100.0,3.97
2022,53,Public Peace Violation,4,5,9,West Pullman,2023,25159,55.56,35.77
2022,53,Robbery,83,3,86,West Pullman,2023,25159,3.49,341.83
2022,53,Sex Offense,9,0,9,West Pullman,2023,25159,0.0,35.77
2022,53,Stalking,8,0,8,West Pullman,2023,25159,0.0,31.8
2022,53,Theft,448,8,456,West Pullman,2023,25159,1.75,1812.47
2022,53,Weapons Violation,81,171,252,West Pullman,2023,25159,67.86,1001.63
2022,54,Arson,1,0,1,Riverdale,2023,7740,0.0,12.92
2022,54,Assault,145,11,156,Riverdale,2023,7740,7.05,2015.5
2022,54,Battery,261,23,284,Riverdale,2023,7740,8.1,3669.25
2022,54,Burglary,38,0,38,Riverdale,2023,7740,0.0,490.96
2022,54,Criminal Damage,186,5,191,Riverdale,2023,7740,2.62,2467.7
2022,54,Criminal Sexual Assault,7,0,7,Riverdale,2023,7740,0.0,90.44
2022,54,Criminal Trespass,10,2,12,Riverdale,2023,7740,16.67,155.04
2022,54,Deceptive Practice,45,1,46,Riverdale,2023,7740,2.17,594.32
2022,54,Homicide,5,2,7,Riverdale,2023,7740,28.57,90.44
2022,54,Human Trafficking,1,0,1,Riverdale,2023,7740,0.0,12.92
2022,54,Interference With Public Officer,1,1,2,Riverdale,2023,7740,50.0,25.84
2022,54,Kidnapping,1,0,1,Riverdale,2023,7740,0.0,12.92
2022,54,Motor Vehicle Theft,134,1,135,Riverdale,2023,7740,0.74,1744.19
2022,54,Narcotics,0,8,8,Riverdale,2023,7740,100.0,103.36
2022,54,Offense Involving Children,19,1,20,Riverdale,2023,7740,5.0,258.4
2022,54,Other Offense,89,8,97,Riverdale,2023,7740,8.25,1253.23
2022,54,Public Peace Violation,2,1,3,Riverdale,2023,7740,33.33,38.76
2022,54,Robbery,42,0,42,Riverdale,2023,7740,0.0,542.64
2022,54,Sex Offense,6,0,6,Riverdale,2023,7740,0.0,77.52
2022,54,Stalking,3,0,3,Riverdale,2023,7740,0.0,38.76
2022,54,Theft,135,0,135,Riverdale,2023,7740,0.0,1744.19
2022,54,Weapons Violation,38,40,78,Riverdale,2023,7740,51.28,1007.75
2022,55,Arson,3,0,3,Hegewisch,2023,8895,0.0,33.73
2022,55,Assault,57,3,60,Hegewisch,2023,8895,5.0,674.54
2022,55,Battery,107,19,126,Hegewisch,2023,8895,15.08,1416.53
2022,55,Burglary,15,0,15,Hegewisch,2023,8895,0.0,168.63
2022,55,Criminal Damage,78,0,78,Hegewisch,2023,8895,0.0,876.9
2022,55,Criminal Sexual Assault,2,1,3,Hegewisch,2023,8895,33.33,33.73
2022,55,Criminal Trespass,7,1,8,Hegewisch,2023,8895,12.5,89.94
2022,55,Deceptive Practice,49,1,50,Hegewisch,2023,8895,2.0,562.11
2022,55,Intimidation,1,0,1,Hegewisch,2023,8895,0.0,11.24
2022,55,Kidnapping,1,0,1,Hegewisch,2023,8895,0.0,11.24
2022,55,Liquor Law Violation,0,2,2,Hegewisch,2023,8895,100.0,22.48
2022,55,Motor Vehicle Theft,53,1,54,Hegewisch,2023,8895,1.85,607.08
2022,55,Narcotics,0,2,2,Hegewisch,2023,8895,100.0,22.48
2022,55,Obscenity,0,1,1,Hegewisch,2023,8895,100.0,11.24
2022,55,Offense Involving Children,8,0,8,Hegewisch,2023,8895,0.0,89.94
2022,55,Other Offense,59,2,61,Hegewisch,2023,8895,3.28,685.78
2022,55,Public Peace Violation,0,2,2,Hegewisch,2023,8895,100.0,22.48
2022,55,Robbery,8,0,8,Hegewisch,2023,8895,0.0,89.94
2022,55,Sex Offense,4,1,5,Hegewisch,2023,8895,20.0,56.21
2022,55,Stalking,1,0,1,Hegewisch,2023,8895,0.0,11.24
2022,55,Theft,119,3,122,Hegewisch,2023,8895,2.46,1371.56
2022,55,Weapons Violation,6,1,7,Hegewisch,2023,8895,14.29,78.7
2022,56,Arson,1,0,1,Garfield Ridge,2023,36265,0.0,2.76
2022,56,Assault,143,16,159,Garfield Ridge,2023,36265,10.06,438.44
2022,56,Battery,212,36,248,Garfield Ridge,2023,36265,14.52,683.85
2022,56,Burglary,68,2,70,Garfield Ridge,2023,36265,2.86,193.02
2022,56,Concealed Carry License Violation,0,34,34,Garfield Ridge,2023,36265,100.0,93.75
2022,56,Criminal Damage,210,7,217,Garfield Ridge,2023,36265,3.23,598.37
2022,56,Criminal Sexual Assault,10,1,11,Garfield Ridge,2023,36265,9.09,30.33
2022,56,Criminal Trespass,17,14,31,Garfield Ridge,2023,36265,45.16,85.48
2022,56,Deceptive Practice,286,3,289,Garfield Ridge,2023,36265,1.04,796.91
2022,56,Interference With Public Officer,0,3,3,Garfield Ridge,2023,36265,100.0,8.27
2022,56,Intimidation,3,0,3,Garfield Ridge,2023,36265,0.0,8.27
2022,56,Kidnapping,0,1,1,Garfield Ridge,2023,36265,100.0,2.76
2022,56,Liquor Law Violation,0,1,1,Garfield Ridge,2023,36265,100.0,2.76
2022,56,Motor Vehicle Theft,135,6,141,Garfield Ridge,2023,36265,4.26,388.8
2022,56,Narcotics,1,12,13,Garfield Ridge,2023,36265,92.31,35.85
2022,56,Obscenity,0,2,2,Garfield Ridge,2023,36265,100.0,5.51
2022,56,Offense Involving Children,12,1,13,Garfield Ridge,2023,36265,7.69,35.85
2022,56,Other Offense,101,13,114,Garfield Ridge,2023,36265,11.4,314.35
2022,56,Prostitution,2,49,51,Garfield Ridge,2023,36265,96.08,140.63
2022,56,Public Peace Violation,4,1,5,Garfield Ridge,2023,36265,20.0,13.79
2022,56,Robbery,23,1,24,Garfield Ridge,2023,36265,4.17,66.18
2022,56,Sex Offense,12,0,12,Garfield Ridge,2023,36265,0.0,33.09
2022,56,Stalking,5,0,5,Garfield Ridge,2023,36265,0.0,13.79
2022,56,Theft,445,12,457,Garfield Ridge,2023,36265,2.63,1260.17
2022,56,Weapons Violation,39,10,49,Garfield Ridge,2023,36265,20.41,135.12
2022,57,Arson,2,0,2,Archer Heights,2023,13875,0.0,14.41
2022,57,Assault,76,7,83,Archer Heights,2023,13875,8.43,598.2
2022,57,Battery,139,16,155,Archer Heights,2023,13875,10.32,1117.12
2022,57,Burglary,43,1,44,Archer Heights,2023,13875,2.27,317.12
2022,57,Criminal Damage,104,2,106,Archer Heights,2023,13875,1.89,763.96
2022,57,Criminal Sexual Assault,2,0,2,Archer Heights,2023,13875,0.0,14.41
2022,57,Criminal Trespass,6,2,8,Archer Heights,2023,13875,25.0,57.66
2022,57,Deceptive Practice,145,2,147,Archer Heights,2023,13875,1.36,1059.46
2022,57,Homicide,1,0,1,Archer Heights,2023,13875,0.0,7.21
2022,57,Interference With Public Officer,1,1,2,Archer Heights,2023,13875,50.0,14.41
2022,57,Intimidation,1,0,1,Archer Heights,2023,13875,0.0,7.21
2022,57,Kidnapping,2,0,2,Archer Heights,2023,13875,0.0,14.41
2022,57,Motor Vehicle Theft,75,3,78,Archer Heights,2023,13875,3.85,562.16
2022,57,Narcotics,0,5,5,Archer Heights,2023,13875,100.0,36.04
2022,57,Offense Involving Children,2,1,3,Archer Heights,2023,13875,33.33,21.62
2022,57,Other Offense,48,6,54,Archer Heights,2023,13875,11.11,389.19
2022,57,Prostitution,0,2,2,Archer Heights,2023,13875,100.0,14.41
2022,57,Public Peace Violation,2,0,2,Archer Heights,2023,13875,0.0,14.41
2022,57,Robbery,32,0,32,Archer Heights,2023,13875,0.0,230.63
2022,57,Sex Offense,6,0,6,Archer Heights,2023,13875,0.0,43.24
2022,57,Stalking,2,0,2,Archer Heights,2023,13875,0.0,14.41
2022,57,Theft,217,7,224,Archer Heights,2023,13875,3.12,1614.41
2022,57,Weapons Violation,34,11,45,Archer Heights,2023,13875,24.44,324.32
2022,58,Arson,4,0,4,Brighton Park,2023,42360,0.0,9.44
2022,58,Assault,229,15,244,Brighton Park,2023,42360,6.15,576.02
2022,58,Battery,384,69,453,Brighton Park,2023,42360,15.23,1069.41
2022,58,Burglary,66,6,72,Brighton Park,2023,42360,8.33,169.97
2022,58,Criminal Damage,271,4,275,Brighton Park,2023,42360,1.45,649.2
2022,58,Criminal Sexual Assault,13,0,13,Brighton Park,2023,42360,0.0,30.69
2022,58,Criminal Trespass,23,4,27,Brighton Park,2023,42360,14.81,63.74
2022,58,Deceptive Practice,122,2,124,Brighton Park,2023,42360,1.61,292.73
2022,58,Homicide,7,5,12,Brighton Park,2023,42360,41.67,28.33
2022,58,Interference With Public Officer,0,1,1,Brighton Park,2023,42360,100.0,2.36
2022,58,Intimidation,7,0,7,Brighton Park,2023,42360,0.0,16.53
2022,58,Kidnapping,3,0,3,Brighton Park,2023,42360,0.0,7.08
2022,58,Liquor Law Violation,0,1,1,Brighton Park,2023,42360,100.0,2.36
2022,58,Motor Vehicle Theft,116,2,118,Brighton Park,2023,42360,1.69,278.56
2022,58,Narcotics,1,12,13,Brighton Park,2023,42360,92.31,30.69
2022,58,Offense Involving Children,34,2,36,Brighton Park,2023,42360,5.56,84.99
2022,58,Other Offense,131,16,147,Brighton Park,2023,42360,10.88,347.03
2022,58,Public Peace Violation,3,0,3,Brighton Park,2023,42360,0.0,7.08
2022,58,Robbery,107,6,113,Brighton Park,2023,42360,5.31,266.76
2022,58,Sex Offense,7,2,9,Brighton Park,2023,42360,22.22,21.25
2022,58,Stalking,5,0,5,Brighton Park,2023,42360,0.0,11.8
2022,58,Theft,356,7,363,Brighton Park,2023,42360,1.93,856.94
2022,58,Weapons Violation,47,27,74,Brighton Park,2023,42360,36.49,174.69
2022,59,Assault,93,7,100,Mckinley Park,2023,15400,7.0,649.35
2022,59,Battery,127,17,144,Mckinley Park,2023,15400,11.81,935.06
2022,59,Burglary,33,0,33,Mckinley Park,2023,15400,0.0,214.29
2022,59,Concealed Carry License Violation,0,1,1,Mckinley Park,2023,15400,100.0,6.49
2022,59,Criminal Damage,105,1,106,Mckinley Park,2023,15400,0.94,688.31
2022,59,Criminal Sexual Assault,6,0,6,Mckinley Park,2023,15400,0.0,38.96
2022,59,Criminal Trespass,16,0,16,Mckinley Park,2023,15400,0.0,103.9
2022,59,Deceptive Practice,52,0,52,Mckinley Park,2023,15400,0.0,337.66
2022,59,Homicide,1,4,5,Mckinley Park,2023,15400,80.0,32.47
2022,59,Interference With Public Officer,0,1,1,Mckinley Park,2023,15400,100.0,6.49
2022,59,Intimidation,1,0,1,Mckinley Park,2023,15400,0.0,6.49
2022,59,Kidnapping,1,0,1,Mckinley Park,2023,15400,0.0,6.49
2022,59,Liquor Law Violation,0,1,1,Mckinley Park,2023,15400,100.0,6.49
2022,59,Motor Vehicle Theft,60,0,60,Mckinley Park,2023,15400,0.0,389.61
2022,59,Narcotics,1,12,13,Mckinley Park,2023,15400,92.31,84.42
2022,59,Offense Involving Children,2,2,4,Mckinley Park,2023,15400,50.0,25.97
2022,59,Other Offense,35,4,39,Mckinley Park,2023,15400,10.26,253.25
2022,59,Robbery,25,4,29,Mckinley Park,2023,15400,13.79,188.31
2022,59,Sex Offense,1,0,1,Mckinley Park,2023,15400,0.0,6.49
2022,59,Stalking,2,0,2,Mckinley Park,2023,15400,0.0,12.99
2022,59,Theft,209,6,215,Mckinley Park,2023,15400,2.79,1396.1
2022,59,Weapons Violation,23,19,42,Mckinley Park,2023,15400,45.24,272.73
2022,60,Arson,2,0,2,Bridgeport,2023,33012,0.0,6.06
2022,60,Assault,122,10,132,Bridgeport,2023,33012,7.58,399.85
2022,60,Battery,182,26,208,Bridgeport,2023,33012,12.5,630.07
2022,60,Burglary,94,2,96,Bridgeport,2023,33012,2.08,290.8
2022,60,Criminal Damage,217,6,223,Bridgeport,2023,33012,2.69,675.51
2022,60,Criminal Sexual Assault,8,0,8,Bridgeport,2023,33012,0.0,24.23
2022,60,Criminal Trespass,17,4,21,Bridgeport,2023,33012,19.05,63.61
2022,60,Deceptive Practice,151,1,152,Bridgeport,2023,33012,0.66,460.44
2022,60,Homicide,1,1,2,Bridgeport,2023,33012,50.0,6.06
2022,60,Interference With Public Officer,0,1,1,Bridgeport,2023,33012,100.0,3.03
2022,60,Intimidation,1,0,1,Bridgeport,2023,33012,0.0,3.03
2022,60,Kidnapping,1,1,2,Bridgeport,2023,33012,50.0,6.06
2022,60,Motor Vehicle Theft,109,2,111,Bridgeport,2023,33012,1.8,336.24
2022,60,Narcotics,0,11,11,Bridgeport,2023,33012,100.0,33.32
2022,60,Obscenity,1,0,1,Bridgeport,2023,33012,0.0,3.03
2022,60,Offense Involving Children,10,1,11,Bridgeport,2023,33012,9.09,33.32
2022,60,Other Offense,70,9,79,Bridgeport,2023,33012,11.39,239.31
2022,60,Prostitution,1,0,1,Bridgeport,2023,33012,0.0,3.03
2022,60,Public Peace Violation,2,2,4,Bridgeport,2023,33012,50.0,12.12
2022,60,Robbery,44,6,50,Bridgeport,2023,33012,12.0,151.46
2022,60,Sex Offense,6,0,6,Bridgeport,2023,33012,0.0,18.18
2022,60,Stalking,3,2,5,Bridgeport,2023,33012,40.0,15.15
2022,60,Theft,371,5,376,Bridgeport,2023,33012,1.33,1138.98
